'Price'; 'Minutes to metro'; 'Number of rooms'; 'Area'; 'Floor'
15964361.0; 6.0; 3.0; 65.62; 6.0
15968165.0; 6.0; 2.0; 66.42; 2.0
16000000.0; 6.0; 2.0; 51.3; 15.0
16000000.0; 6.0; 0.0; 23.0; 1.0
16000000.0; 6.0; 0.0; 26.0; 10.0
16030363.0; 6.0; 3.0; 65.73; 2.0
16066436.0; 6.0; 3.0; 63.32; 4.0
16100000.0; 6.0; 2.0; 46.0; 4.0
16163606.0; 6.0; 3.0; 65.85; 2.0
16172289.0; 6.0; 3.0; 66.09; 3.0
16197009.0; 6.0; 3.0; 65.61; 8.0
16252646.0; 6.0; 3.0; 65.61; 9.0
16272464.0; 6.0; 3.0; 65.69; 9.0
16284817.0; 6.0; 3.0; 70.13; 3.0
16300000.0; 6.0; 2.0; 43.0; 4.0
16300000.0; 6.0; 3.0; 58.2; 6.0
16320843.0; 6.0; 3.0; 65.66; 10.0
16328300.0; 6.0; 3.0; 65.69; 10.0
16351100.0; 6.0; 3.0; 69.74; 6.0
16360102.0; 6.0; 3.0; 65.42; 8.0
16390619.0; 6.0; 2.0; 64.11; 2.0
16400000.0; 6.0; 1.0; 47.4; 24.0
16400000.0; 6.0; 1.0; 39.7; 11.0
16435362.0; 6.0; 2.0; 63.68; 5.0
16446691.0; 6.0; 3.0; 67.41; 2.0
16465368.0; 6.0; 2.0; 60.86; 4.0
16466752.0; 6.0; 3.0; 65.67; 4.0
16490000.0; 6.0; 1.0; 47.4; 24.0
16490000.0; 6.0; 0.0; 33.0; 14.0
16496886.0; 6.0; 3.0; 63.32; 5.0
16496886.0; 6.0; 3.0; 63.32; 6.0
16499999.0; 6.0; 3.0; 63.0; 6.0
16500000.0; 6.0; 3.0; 63.0; 6.0
16500000.0; 6.0; 3.0; 62.6; 1.0
16500000.0; 6.0; 0.0; 30.0; 16.0
16505622.0; 6.0; 3.0; 63.95; 3.0
16514726.0; 6.0; 2.0; 60.86; 5.0
16548175.0; 6.0; 3.0; 63.32; 7.0
16548739.0; 6.0; 2.0; 62.81; 5.0
16564022.0; 6.0; 2.0; 60.86; 6.0
16566469.0; 6.0; 3.0; 63.39; 6.0
16612053.0; 6.0; 3.0; 61.77; 9.0
16659535.0; 6.0; 2.0; 62.81; 7.0
16690000.0; 6.0; 3.0; 61.0; 7.0
16698000.0; 6.0; 1.0; 36.3; 2.0
16800000.0; 6.0; 2.0; 47.0; 4.0
16883172.0; 6.0; 3.0; 65.62; 5.0
16883172.0; 6.0; 3.0; 65.62; 5.0
16900000.0; 6.0; 1.0; 48.8; 21.0
16974000.0; 6.0; 1.0; 36.9; 2.0
17000000.0; 6.0; 1.0; 37.0; 2.0
17000000.0; 6.0; 2.0; 41.0; 2.0
17000000.0; 6.0; 2.0; 43.0; 13.0
17000000.0; 6.0; 4.0; 63.0; 3.0
17012998.0; 6.0; 3.0; 70.92; 5.0
17012998.0; 6.0; 3.0; 70.92; 5.0
17014323.0; 6.0; 3.0; 65.85; 2.0
17020644.0; 6.0; 3.0; 71.41; 3.0
17055321.0; 6.0; 3.0; 74.71; 4.0
17067607.0; 6.0; 3.0; 70.92; 6.0
17082438.0; 6.0; 3.0; 65.73; 7.0
17100000.0; 6.0; 2.0; 52.0; 10.0
17102597.0; 6.0; 3.0; 68.6; 7.0
17160532.0; 6.0; 3.0; 66.09; 3.0
17160532.0; 6.0; 3.0; 66.09; 3.0
17168383.0; 6.0; 3.0; 69.74; 9.0
17176753.0; 6.0; 3.0; 70.92; 8.0
17200000.0; 6.0; 3.0; 74.4; 15.0
17200000.0; 6.0; 3.0; 88.1; 7.0
17217310.0; 6.0; 2.0; 62.8; 3.0
17339900.0; 6.0; 3.0; 65.67; 8.0
17478547.0; 6.0; 3.0; 76.82; 9.0
17484281.0; 6.0; 2.0; 65.96; 6.0
17523709.0; 6.0; 3.0; 65.61; 8.0
17567157.0; 6.0; 3.0; 69.74; 10.0
17600000.0; 6.0; 1.0; 44.0; 2.0
17605445.0; 6.0; 3.0; 65.69; 9.0
17700000.0; 6.0; 3.0; 74.0; 2.0
17721316.0; 6.0; 3.0; 67.32; 8.0
17737498.0; 6.0; 3.0; 74.71; 4.0
17750000.0; 6.0; 2.0; 55.0; 4.0
17775778.0; 6.0; 3.0; 67.32; 9.0
17800000.0; 6.0; 2.0; 48.2; 5.0
17800000.0; 6.0; 4.0; 82.0; 2.0
17836000.0; 6.0; 3.0; 68.6; 4.0
17837163.0; 6.0; 3.0; 72.7; 3.0
17850000.0; 6.0; 3.0; 72.0; 10.0
17850000.0; 6.0; 3.0; 71.6; 15.0
17891566.0; 6.0; 3.0; 68.6; 5.0
17900000.0; 6.0; 3.0; 74.9; 11.0
17950000.0; 6.0; 0.0; 29.0; 1.0
17962068.0; 6.0; 3.0; 68.36; 3.0
17965509.0; 6.0; 3.0; 76.82; 5.0
17990000.0; 6.0; 2.0; 55.0; 4.0
18000000.0; 6.0; 1.0; 39.8; 9.0
18000000.0; 6.0; 2.0; 60.0; 4.0
18086116.0; 6.0; 3.0; 76.82; 7.0
18092221.0; 6.0; 3.0; 74.71; 4.0
18100000.0; 6.0; 3.0; 64.0; 3.0
18150000.0; 6.0; 1.0; 41.4; 23.0
18190000.0; 6.0; 2.0; 53.0; 8.0
18200000.0; 6.0; 1.0; 30.0; 1.0
18213716.0; 6.0; 3.0; 69.74; 9.0
18239394.0; 6.0; 3.0; 65.15; 6.0
18250000.0; 6.0; 2.0; 61.5; 6.0
18292165.0; 6.0; 3.0; 65.15; 7.0
18300000.0; 6.0; 1.0; 45.0; 6.0
18445062.0; 6.0; 3.0; 70.93; 8.0
18486888.0; 6.0; 3.0; 69.74; 9.0
18489120.0; 6.0; 1.0; 29.63; 31.0
18490000.0; 6.0; 3.0; 54.0; 3.0
18500000.0; 6.0; 2.0; 56.7; 1.0
18540787.0; 6.0; 4.0; 101.3; 14.0
18800000.0; 6.0; 1.0; 46.0; 30.0
18800000.0; 6.0; 2.0; 56.0; 24.0
18840000.0; 6.0; 3.0; 75.0; 12.0
18882500.0; 6.0; 1.0; 42.0; 10.0
18999980.0; 6.0; 1.0; 44.9; 10.0
19000000.0; 6.0; 3.0; 64.6; 5.0
19000000.0; 6.0; 3.0; 75.4; 13.0
19000000.0; 6.0; 0.0; 29.0; 1.0
19000000.0; 6.0; 0.0; 27.0; 1.0
19044000.0; 6.0; 1.0; 41.4; 2.0
19048544.0; 6.0; 3.0; 74.35; 10.0
19149999.0; 6.0; 3.0; 72.3; 14.0
19166784.0; 6.0; 1.0; 44.8; 2.0
19180219.0; 6.0; 3.0; 87.9; 4.0
19197705.0; 6.0; 3.0; 74.71; 4.0
19200000.0; 6.0; 4.0; 88.92; 3.0
19200000.0; 6.0; 4.0; 88.92; 3.0
19200000.0; 6.0; 4.0; 88.52; 6.0
19200000.0; 6.0; 4.0; 88.92; 3.0
19380367.0; 6.0; 3.0; 87.9; 9.0
19400000.0; 6.0; 0.0; 57.4; 22.0
19400000.0; 6.0; 0.0; 57.4; 22.0
19400000.0; 6.0; 1.0; 30.0; 5.0
19500000.0; 6.0; 2.0; 54.0; 23.0
19686956.0; 6.0; 3.0; 74.78; 2.0
19700000.0; 6.0; 1.0; 45.0; 25.0
19800000.0; 6.0; 2.0; 58.0; 4.0
19800000.0; 6.0; 2.0; 63.3; 4.0
19819130.0; 6.0; 3.0; 76.81; 7.0
19884956.0; 6.0; 3.0; 76.81; 8.0
19950000.0; 6.0; 2.0; 54.0; 7.0
19970000.0; 6.0; 3.0; 78.6; 11.0
19999990.0; 6.0; 3.0; 71.0; 16.0
20000000.0; 6.0; 3.0; 65.2; 2.0
20085912.0; 6.0; 1.0; 47.2; 3.0
20100000.0; 6.0; 4.0; 100.0; 4.0
20123420.0; 6.0; 3.0; 74.15; 2.0
20143852.0; 6.0; 1.0; 40.26; 11.0
20171601.0; 6.0; 3.0; 74.35; 12.0
20295736.0; 6.0; 4.0; 87.12; 4.0
20350000.0; 6.0; 3.0; 62.0; 13.0
20363617.0; 6.0; 3.0; 87.9; 7.0
20400000.0; 6.0; 2.0; 63.2; 2.0
20450000.0; 6.0; 2.0; 53.5; 10.0
20467892.0; 6.0; 4.0; 87.08; 2.0
20500000.0; 6.0; 1.0; 42.0; 16.0
20500000.0; 6.0; 1.0; 47.0; 16.0
20500000.0; 6.0; 1.0; 44.6; 5.0
20500000.0; 6.0; 2.0; 39.0; 6.0
20500000.0; 6.0; 3.0; 75.0; 3.0
20508748.0; 6.0; 4.0; 86.68; 4.0
20511708.0; 6.0; 4.0; 77.17; 6.0
20555766.0; 6.0; 3.0; 87.9; 4.0
20576829.0; 6.0; 4.0; 90.12; 8.0
20590000.0; 6.0; 3.0; 57.0; 5.0
20599999.0; 6.0; 3.0; 55.0; 5.0
20611500.0; 6.0; 1.0; 45.5; 10.0
20679746.0; 6.0; 4.0; 90.12; 8.0
20679746.0; 6.0; 4.0; 90.12; 8.0
20748078.0; 6.0; 1.0; 46.8; 13.0
20900000.0; 6.0; 2.0; 57.6; 18.0
20913023.0; 6.0; 4.0; 86.68; 10.0
21000000.0; 6.0; 0.0; 57.5; 1.0
21000000.0; 6.0; 2.0; 57.5; 1.0
21000000.0; 6.0; 2.0; 60.7; 9.0
21000000.0; 6.0; 2.0; 44.1; 7.0
21000000.0; 6.0; 2.0; 44.0; 6.0
21000000.0; 6.0; 3.0; 81.5; 8.0
21156195.0; 6.0; 3.0; 84.66; 5.0
21200000.0; 6.0; 0.0; 37.0; 10.0
21202352.0; 6.0; 4.0; 90.12; 4.0
21300000.0; 6.0; 2.0; 53.0; 12.0
21350828.0; 6.0; 3.0; 84.66; 8.0
21400000.0; 6.0; 1.0; 40.1; 9.0
21400000.0; 6.0; 3.0; 75.5; 2.0
21466224.0; 6.0; 4.0; 77.17; 4.0
21497000.0; 6.0; 2.0; 54.3; 30.0
21500000.0; 6.0; 2.0; 55.5; 15.0
21503574.0; 6.0; 4.0; 86.68; 6.0
21575616.0; 6.0; 4.0; 87.12; 7.0
21720988.0; 6.0; 1.0; 37.5; 2.0
21800000.0; 6.0; 3.0; 77.0; 4.0
21900000.0; 6.0; 1.0; 46.0; 10.0
21900000.0; 6.0; 3.0; 60.5; 25.0
21990000.0; 6.0; 1.0; 34.1; 2.0
22000000.0; 6.0; 3.0; 77.0; 7.0
22106719.0; 6.0; 4.0; 88.52; 7.0
22180047.0; 6.0; 4.0; 88.5; 8.0
22300000.0; 6.0; 2.0; 68.6; 19.0
22350000.0; 6.0; 2.0; 42.8; 6.0
22385197.0; 6.0; 4.0; 77.8; 2.0
22400000.0; 6.0; 1.0; 40.0; 6.0
22497071.0; 6.0; 3.0; 90.3; 9.0
22500000.0; 6.0; 1.0; 47.0; 10.0
22500000.0; 6.0; 0.0; 38.0; 11.0
22700000.0; 6.0; 3.0; 74.6; 7.0
22800000.0; 6.0; 5.0; 107.75; 3.0
22800000.0; 6.0; 5.0; 107.75; 3.0
22800000.0; 6.0; 5.0; 107.75; 3.0
22900000.0; 6.0; 2.0; 42.12; 6.0
22990000.0; 6.0; 2.0; 60.0; 8.0
23000000.0; 6.0; 0.0; 57.6; 1.0
23000000.0; 6.0; 1.0; 44.1; 5.0
23000000.0; 6.0; 2.0; 45.0; 8.0
23000000.0; 6.0; 0.0; 57.6; 1.0
23000000.0; 6.0; 1.0; 42.0; 5.0
23000000.0; 6.0; 4.0; 99.0; 3.0
23200000.0; 6.0; 1.0; 48.0; 10.0
23200000.0; 6.0; 1.0; 48.0; 8.0
23250000.0; 6.0; 1.0; 41.0; 37.0
23500000.0; 6.0; 4.0; 100.2; 5.0
23700000.0; 6.0; 1.0; 41.0; 23.0
23785467.0; 6.0; 4.0; 77.4; 19.0
23900000.0; 6.0; 3.0; 75.0; 8.0
23950000.0; 6.0; 2.0; 60.0; 12.0
23990000.0; 6.0; 2.0; 58.8; 3.0
24000000.0; 6.0; 2.0; 55.9; 6.0
24282435.0; 6.0; 4.0; 108.52; 7.0
24300000.0; 6.0; 2.0; 64.0; 10.0
24365995.0; 6.0; 4.0; 108.52; 8.0
24500000.0; 6.0; 3.0; 68.5; 4.0
24500000.0; 6.0; 5.0; 112.6; 7.0
24830970.0; 6.0; 4.0; 100.3; 10.0
24872380.0; 6.0; 2.0; 45.89; 28.0
24900000.0; 6.0; 2.0; 45.3; 5.0
24938320.0; 6.0; 4.0; 109.04; 2.0
24938320.0; 6.0; 4.0; 109.04; 2.0
25000000.0; 6.0; 2.0; 65.0; 6.0
25000000.0; 6.0; 1.0; 41.6; 21.0
25000000.0; 6.0; 2.0; 51.1; 11.0
25000000.0; 6.0; 2.0; 58.8; 7.0
25000000.0; 6.0; 3.0; 79.3; 2.0
25272000.0; 6.0; 1.0; 46.8; 3.0
25300000.0; 6.0; 3.0; 75.0; 17.0
25340613.0; 6.0; 4.0; 108.52; 8.0
25448304.0; 6.0; 3.0; 104.82; 11.0
25500000.0; 6.0; 2.0; 55.0; 9.0
25500000.0; 6.0; 2.0; 54.9; 11.0
25500000.0; 6.0; 3.0; 72.8; 4.0
25554869.0; 6.0; 2.0; 63.1; 16.0
25565315.0; 6.0; 3.0; 104.48; 10.0
25626498.0; 6.0; 3.0; 104.82; 13.0
25779772.0; 6.0; 2.0; 64.4; 5.0
25900000.0; 6.0; 4.0; 89.8; 2.0
25999999.0; 6.0; 4.0; 112.8; 3.0
26000000.0; 6.0; 1.0; 54.9; 11.0
26000000.0; 6.0; 3.0; 65.5; 6.0
26000299.0; 6.0; 2.0; 54.2; 3.0
26028000.0; 6.0; 1.0; 48.2; 4.0
26455100.0; 6.0; 2.0; 47.6; 7.0
26480893.0; 6.0; 2.0; 47.7; 4.0
26500000.0; 6.0; 3.0; 80.0; 19.0
26500000.0; 6.0; 1.0; 45.0; 39.0
26500000.0; 6.0; 3.0; 90.2; 7.0
26500000.0; 6.0; 3.0; 73.8; 8.0
26601191.0; 6.0; 2.0; 47.2; 5.0
26612576.0; 6.0; 4.0; 108.52; 5.0
26612576.0; 6.0; 4.0; 108.52; 5.0
26702396.0; 6.0; 5.0; 108.36; 2.0
26702396.0; 6.0; 5.0; 108.36; 2.0
26705708.0; 6.0; 2.0; 46.8; 6.0
26750000.0; 6.0; 3.0; 83.0; 5.0
26796843.0; 6.0; 4.0; 108.52; 7.0
26800000.0; 6.0; 0.0; 56.1; 18.0
26800000.0; 6.0; 2.0; 57.0; 9.0
26800000.0; 6.0; 0.0; 56.1; 18.0
26823414.0; 6.0; 5.0; 107.77; 5.0
27000000.0; 6.0; 3.0; 74.1; 4.0
27000000.0; 6.0; 1.0; 42.2; 10.0
27000000.0; 6.0; 1.0; 42.0; 6.0
27150000.0; 6.0; 4.0; 108.6; 3.0
27381373.0; 6.0; 2.0; 43.4; 14.0
27493212.0; 6.0; 2.0; 48.6; 7.0
27580618.0; 6.0; 2.0; 48.3; 5.0
27590000.0; 6.0; 4.0; 101.0; 3.0
27970000.0; 6.0; 2.0; 46.5; 13.0
28100000.0; 6.0; 3.0; 83.0; 12.0
28131414.0; 6.0; 2.0; 48.3; 9.0
28254831.0; 6.0; 3.0; 64.6; 2.0
28480000.0; 6.0; 1.0; 46.0; 3.0
28719756.0; 6.0; 2.0; 48.2; 10.0
28800000.0; 6.0; 5.0; 111.5; 13.0
28890000.0; 6.0; 1.0; 45.7; 6.0
29000000.0; 6.0; 2.0; 58.0; 2.0
29500000.0; 6.0; 0.0; 112.0; 22.0
29500000.0; 6.0; 0.0; 112.0; 22.0
29500000.0; 6.0; 3.0; 79.4; 13.0
29578472.0; 6.0; 5.0; 128.7; 2.0
29800000.0; 6.0; 4.0; 93.2; 7.0
29900000.0; 6.0; 3.0; 83.5; 6.0
29900000.0; 6.0; 4.0; 71.0; 3.0
30000000.0; 6.0; 3.0; 82.0; 7.0
30000000.0; 6.0; 3.0; 71.4; 2.0
30399454.0; 6.0; 3.0; 75.7; 13.0
30900000.0; 6.0; 3.0; 91.7; 18.0
30950000.0; 6.0; 3.0; 78.0; 6.0
31000000.0; 6.0; 3.0; 65.82; 8.0
31000000.0; 6.0; 2.0; 55.0; 3.0
31000000.0; 6.0; 2.0; 67.0; 5.0
31000000.0; 6.0; 3.0; 68.0; 4.0
31000000.0; 6.0; 3.0; 100.4; 4.0
31200000.0; 6.0; 4.0; 93.2; 1.0
31400000.0; 6.0; 3.0; 75.6; 29.0
31500000.0; 6.0; 3.0; 61.8; 6.0
31500000.0; 6.0; 4.0; 88.9; 3.0
31600000.0; 6.0; 3.0; 78.1; 7.0
31750000.0; 6.0; 2.0; 69.8; 4.0
31947461.0; 6.0; 5.0; 136.7; 2.0
32000000.0; 6.0; 2.0; 82.9; 4.0
32000000.0; 6.0; 2.0; 58.0; 12.0
32000000.0; 6.0; 3.0; 56.2; 4.0
32000000.0; 6.0; 3.0; 93.3; 9.0
32000000.0; 6.0; 3.0; 74.0; 15.0
32000000.0; 6.0; 3.0; 57.0; 22.0
32000000.0; 6.0; 4.0; 88.0; 6.0
32034090.0; 6.0; 5.0; 138.0; 2.0
32054847.0; 6.0; 3.0; 76.7; 21.0
32524747.0; 6.0; 3.0; 79.2; 18.0
32800000.0; 6.0; 3.0; 76.0; 29.0
32900000.0; 6.0; 3.0; 75.6; 29.0
33389132.0; 6.0; 4.0; 108.52; 17.0
33500000.0; 6.0; 2.0; 57.0; 36.0
33800000.0; 6.0; 4.0; 105.0; 13.0
33999999.0; 6.0; 4.0; 94.0; 5.0
34000000.0; 6.0; 3.0; 74.5; 35.0
34000000.0; 6.0; 3.0; 82.0; 8.0
34075378.0; 6.0; 2.0; 48.9; 3.0
34500000.0; 6.0; 0.0; 73.0; 4.0
34500000.0; 6.0; 0.0; 73.0; 4.0
34500000.0; 6.0; 3.0; 67.0; 26.0
34857754.0; 6.0; 5.0; 141.6; 2.0
35000000.0; 6.0; 6.0; 88.2; 12.0
35000000.0; 6.0; 6.0; 88.2; 12.0
35000000.0; 6.0; 2.0; 67.0; 5.0
35000000.0; 6.0; 3.0; 74.0; 7.0
35500000.0; 6.0; 3.0; 72.0; 25.0
35500000.0; 6.0; 3.0; 80.4; 4.0
35700000.0; 6.0; 2.0; 72.0; 4.0
35732813.0; 6.0; 6.0; 43.75; 58.0
36000000.0; 6.0; 3.0; 83.0; 2.0
36000000.0; 6.0; 4.0; 120.9; 13.0
36196644.0; 6.0; 4.0; 88.6; 3.0
36232855.0; 6.0; 2.0; 67.1; 11.0
36714836.0; 6.0; 3.0; 75.4; 8.0
36899520.0; 6.0; 4.0; 95.2; 17.0
36983095.0; 6.0; 4.0; 87.1; 2.0
36990000.0; 6.0; 4.0; 98.8; 3.0
37075358.0; 6.0; 3.0; 68.8; 13.0
37481570.0; 6.0; 3.0; 74.0; 10.0
37500000.0; 6.0; 0.0; 42.0; 3.0
37500000.0; 6.0; 0.0; 42.0; 3.0
37500000.0; 6.0; 3.0; 77.5; 28.0
37508105.0; 6.0; 3.0; 73.7; 11.0
37547501.0; 6.0; 3.0; 95.09; 2.0
37739132.0; 6.0; 1.0; 54.21; 31.0
37792003.0; 6.0; 3.0; 83.3; 6.0
38257827.0; 6.0; 3.0; 82.9; 3.0
38500000.0; 6.0; 2.0; 70.0; 13.0
38700000.0; 6.0; 3.0; 96.0; 4.0
39000000.0; 6.0; 2.0; 55.0; 4.0
39000000.0; 6.0; 3.0; 78.7; 7.0
39000000.0; 6.0; 6.0; 97.7; 3.0
39500000.0; 6.0; 4.0; 136.4; 21.0
39500000.0; 6.0; 4.0; 100.0; 6.0
39600000.0; 6.0; 3.0; 105.0; 4.0
39800000.0; 6.0; 4.0; 87.8; 7.0
39900000.0; 6.0; 3.0; 85.5; 19.0
39900000.0; 6.0; 4.0; 97.6; 14.0
40000000.0; 6.0; 3.0; 95.8; 9.0
40000000.0; 6.0; 3.0; 76.0; 9.0
40000000.0; 6.0; 2.0; 57.0; 19.0
40000000.0; 6.0; 3.0; 74.5; 8.0
40000000.0; 6.0; 3.0; 90.0; 13.0
40532755.0; 6.0; 3.0; 83.1; 7.0
40794404.0; 6.0; 3.0; 79.0; 13.0
41000000.0; 6.0; 4.0; 78.6; 4.0
41000000.0; 6.0; 4.0; 120.0; 5.0
41000000.0; 6.0; 4.0; 115.0; 2.0
41000785.0; 6.0; 3.0; 82.7; 9.0
41008246.0; 6.0; 3.0; 82.7; 12.0
41114255.0; 6.0; 3.0; 94.0; 1.0
41500000.0; 6.0; 0.0; 44.0; 3.0
41500000.0; 6.0; 0.0; 44.0; 3.0
41670000.0; 6.0; 1.0; 46.0; 3.0
41800000.0; 6.0; 0.0; 88.2; 8.0
41946660.0; 6.0; 3.0; 97.2; 8.0
42000000.0; 6.0; 4.0; 113.0; 4.0
42000000.0; 6.0; 4.0; 113.0; 4.0
42000000.0; 6.0; 2.0; 52.6; 4.0
42000000.0; 6.0; 3.0; 88.0; 16.0
42079055.0; 6.0; 3.0; 82.5; 5.0
42484506.0; 6.0; 3.0; 76.9; 3.0
42700000.0; 6.0; 3.0; 110.0; 36.0
42700000.0; 6.0; 3.0; 110.0; 36.0
42990000.0; 6.0; 3.0; 70.0; 15.0
42990000.0; 6.0; 3.0; 70.0; 15.0
43000000.0; 6.0; 1.0; 72.0; 26.0
43400000.0; 6.0; 4.0; 128.0; 9.0
43521501.0; 6.0; 4.0; 107.0; 14.0
43560000.0; 6.0; 2.0; 108.9; 3.0
43939810.0; 6.0; 3.0; 79.2; 12.0
43957847.0; 6.0; 4.0; 107.0; 16.0
44000000.0; 6.0; 0.0; 52.0; 53.0
44000000.0; 6.0; 0.0; 52.0; 53.0
44197955.0; 6.0; 3.0; 79.4; 11.0
44240000.0; 6.0; 3.0; 63.2; 40.0
44240000.0; 6.0; 3.0; 63.2; 40.0
44334000.0; 6.0; 2.0; 82.1; 3.0
44513860.0; 6.0; 3.0; 89.8; 31.0
44618353.0; 6.0; 3.0; 79.6; 16.0
44842060.0; 6.0; 3.0; 81.2; 14.0
44845368.0; 6.0; 3.0; 79.3; 15.0
44950000.0; 6.0; 4.0; 116.8; 11.0
44990000.0; 6.0; 3.0; 68.7; 3.0
45000000.0; 6.0; 4.0; 86.5; 5.0
45000000.0; 6.0; 4.0; 105.7; 4.0
45025638.0; 6.0; 4.0; 106.9; 21.0
45250876.0; 6.0; 4.0; 106.9; 22.0
45382050.0; 6.0; 5.0; 113.0; 68.0
45503164.0; 6.0; 3.0; 81.9; 15.0
45990000.0; 6.0; 2.0; 63.1; 2.0
46000000.0; 6.0; 4.0; 126.0; 22.0
47000000.0; 6.0; 2.0; 73.0; 7.0
47000000.0; 6.0; 5.0; 120.0; 5.0
47900000.0; 6.0; 4.0; 102.4; 14.0
48349607.0; 6.0; 3.0; 97.7; 10.0
49000000.0; 6.0; 2.0; 99.0; 28.0
49370000.0; 6.0; 0.0; 102.0; 29.0
49370000.0; 6.0; 0.0; 102.0; 29.0
49370000.0; 6.0; 0.0; 102.0; 29.0
49900000.0; 6.0; 1.0; 60.9; 3.0
50000000.0; 6.0; 4.0; 297.0; 3.0
50000000.0; 6.0; 4.0; 297.0; 3.0
50000000.0; 6.0; 3.0; 77.0; 4.0
50763732.0; 6.0; 3.0; 91.2; 13.0
50900000.0; 6.0; 3.0; 100.3; 7.0
51000000.0; 6.0; 3.0; 88.0; 3.0
51601901.0; 6.0; 2.0; 74.51; 34.0
52500000.0; 6.0; 3.0; 60.0; 3.0
53000000.0; 6.0; 3.0; 93.8; 4.0
53490000.0; 6.0; 0.0; 108.0; 5.0
53490000.0; 6.0; 0.0; 108.0; 5.0
53673733.0; 6.0; 3.0; 109.2; 5.0
54000000.0; 6.0; 2.0; 54.0; 4.0
54000000.0; 6.0; 3.0; 96.0; 9.0
54150000.0; 6.0; 0.0; 117.0; 3.0
54950000.0; 6.0; 0.0; 105.0; 16.0
54950000.0; 6.0; 0.0; 105.0; 16.0
54961043.0; 6.0; 3.0; 109.8; 10.0
55000000.0; 6.0; 4.0; 144.7; 17.0
55000000.0; 6.0; 4.0; 108.0; 4.0
55657845.0; 6.0; 3.0; 110.9; 8.0
56750000.0; 6.0; 3.0; 67.2; 1.0
56900000.0; 6.0; 2.0; 95.1; 9.0
57084300.0; 6.0; 5.0; 143.5; 34.0
57364713.0; 6.0; 3.0; 110.3; 6.0
58000000.0; 6.0; 0.0; 66.0; 5.0
58000000.0; 6.0; 0.0; 66.0; 5.0
58802510.0; 6.0; 5.0; 227.3; 20.0
59000000.0; 6.0; 2.0; 67.0; 9.0
59500000.0; 6.0; 3.0; 80.0; 10.0
59700000.0; 6.0; 2.0; 68.3; 30.0
59920000.0; 6.0; 5.0; 149.8; 11.0
60000000.0; 6.0; 3.0; 170.0; 7.0
60000000.0; 6.0; 3.0; 71.8; 24.0
60000000.0; 6.0; 4.0; 108.0; 4.0
60000000.0; 6.0; 5.0; 115.0; 2.0
60000000.0; 6.0; 4.0; 110.0; 2.0
60000000.0; 6.0; 4.0; 185.2; 15.0
60060058.0; 6.0; 5.0; 132.6; 2.0
62000000.0; 6.0; 2.0; 58.54; 3.0
62000000.0; 6.0; 2.0; 58.18; 3.0
62000000.0; 6.0; 3.0; 98.0; 7.0
62400000.0; 6.0; 2.0; 83.0; 36.0
62970000.0; 6.0; 4.0; 85.8; 11.0
62970000.0; 6.0; 4.0; 85.8; 11.0
63000000.0; 6.0; 4.0; 149.4; 18.0
63623071.0; 6.0; 3.0; 110.0; 13.0
63679667.0; 6.0; 3.0; 108.5; 14.0
63719106.0; 6.0; 3.0; 110.3; 12.0
64000000.0; 6.0; 3.0; 103.0; 2.0
64000000.0; 6.0; 3.0; 103.0; 2.0
65000000.0; 6.0; 6.0; 227.0; 17.0
65000000.0; 6.0; 2.0; 62.1; 11.0
65000000.0; 6.0; 6.0; 227.0; 17.0
65000000.0; 6.0; 2.0; 76.7; 38.0
65000000.0; 6.0; 3.0; 77.7; 14.0
65000000.0; 6.0; 4.0; 103.0; 5.0
66767341.0; 6.0; 5.0; 132.4; 5.0
66900000.0; 6.0; 5.0; 150.0; 7.0
66900000.0; 6.0; 5.0; 150.0; 7.0
67000000.0; 6.0; 4.0; 115.0; 9.0
67238814.0; 6.0; 5.0; 132.4; 8.0
67490000.0; 6.0; 3.0; 111.0; 5.0
67990000.0; 6.0; 3.0; 111.0; 5.0
68900000.0; 6.0; 3.0; 100.0; 3.0
68968133.0; 6.0; 4.0; 97.6; 17.0
69000000.0; 6.0; 5.0; 189.0; 2.0
69990000.0; 6.0; 3.0; 160.0; 3.0
69990000.0; 6.0; 3.0; 160.0; 3.0
70629469.0; 6.0; 5.0; 126.5; 13.0
70821893.0; 6.0; 5.0; 134.1; 7.0
70980219.0; 6.0; 5.0; 144.6; 16.0
71000000.0; 6.0; 4.0; 135.6; 11.0
71000000.0; 6.0; 2.0; 82.0; 54.0
71000000.0; 6.0; 3.0; 78.0; 3.0
72000000.0; 6.0; 4.0; 189.0; 2.0
72200000.0; 6.0; 3.0; 121.7; 7.0
72900000.0; 6.0; 0.0; 121.5; 6.0
72900000.0; 6.0; 0.0; 121.5; 6.0
73000000.0; 6.0; 4.0; 150.0; 13.0
73854000.0; 6.0; 0.0; 77.4; 5.0
73854000.0; 6.0; 1.0; 77.4; 5.0
73854000.0; 6.0; 2.0; 77.4; 5.0
74116000.0; 6.0; 2.0; 78.9; 4.0
74990000.0; 6.0; 3.0; 114.0; 2.0
74990000.0; 6.0; 4.0; 154.0; 5.0
75000000.0; 6.0; 2.0; 91.5; 19.0
75000000.0; 6.0; 4.0; 114.0; 2.0
75000000.0; 6.0; 4.0; 107.0; 15.0
76000000.0; 6.0; 5.0; 192.5; 7.0
76000000.0; 6.0; 5.0; 192.5; 7.0
76464705.0; 6.0; 3.0; 111.97; 20.0
